Simulation_ID,Stock_Basket,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Total_Invested,Final_Value,Net_Profit,XIRR_Pct,Capital_Multiple,Beat_NiftyBeES,XIRR_Bucket,Bucket_Sort
3009,BAJFINANCE + HDFCBANK + SBIN + TITAN + TRENT,BAJFINANCE,HDFCBANK,SBIN,TITAN,TRENT,2010000.0,31250838.34,29240838.34,28.48,15.55,1,> 22% (Exceptional),6
3010,ITC + MARUTI + SBIN + TMPV + TRENT,ITC,MARUTI,SBIN,TMPV,TRENT,2010000.0,9771335.74,7761335.74,16.96,4.86,1,15% - 18% (Solid Alpha),4
3011,ASIANPAINT + ICICIBANK + TATAPOWER + TCS + TRENT,ASIANPAINT,ICICIBANK,TATAPOWER,TCS,TRENT,2010000.0,11377259.06,9367259.06,18.48,5.66,1,18% - 22% (High Alpha),5
3012,IDEA + LT + M&M + SBIN + TCS,IDEA,LT,M&M,SBIN,TCS,2010000.0,6664170.35,4654170.35,13.08,3.32,1,12% - 15% (Index Level),3
3013,BAJFINANCE + ITC + RELIANCE + TATAPOWER + TRENT,BAJFINANCE,ITC,RELIANCE,TATAPOWER,TRENT,2010000.0,27622843.96,25612843.96,27.26,13.74,1,> 22% (Exceptional),6
3014,ASIANPAINT + BAJFINANCE + M&M + RELIANCE + TITAN,ASIANPAINT,BAJFINANCE,M&M,RELIANCE,TITAN,2010000.0,28329383.62,26319383.62,27.51,14.09,1,> 22% (Exceptional),6
3015,M&M + RELIANCE + TATAPOWER + TCS + TITAN,M&M,RELIANCE,TATAPOWER,TCS,TITAN,2010000.0,11086386.52,9076386.52,18.22,5.52,1,18% - 22% (High Alpha),5
3016,BAJFINANCE + IDEA + M&M + TATAPOWER + TITAN,BAJFINANCE,IDEA,M&M,TATAPOWER,TITAN,2010000.0,27362649.89,25352649.89,27.16,13.61,1,> 22% (Exceptional),6
3017,HDFCBANK + ICICIBANK + LT + SUZLON + TITAN,HDFCBANK,ICICIBANK,LT,SUZLON,TITAN,2010000.0,11299924.47,9289924.47,18.41,5.62,1,18% - 22% (High Alpha),5
3018,ASIANPAINT + ICICIBANK + ITC + M&M + TCS,ASIANPAINT,ICICIBANK,ITC,M&M,TCS,2010000.0,7222584.93,5212584.93,13.9,3.59,1,12% - 15% (Index Level),3
3019,HDFCBANK + SBIN + SUZLON + TATAPOWER + TRENT,HDFCBANK,SBIN,SUZLON,TATAPOWER,TRENT,2010000.0,11456183.51,9446183.51,18.55,5.7,1,18% - 22% (High Alpha),5
3020,IDEA + LT + SBIN + SUZLON + TRENT,IDEA,LT,SBIN,SUZLON,TRENT,2010000.0,10710234.7,8700234.7,17.87,5.33,1,15% - 18% (Solid Alpha),4
3021,BAJFINANCE + ICICIBANK + LT + SBIN + SUZLON,BAJFINANCE,ICICIBANK,LT,SBIN,SUZLON,2010000.0,25228383.56,23218383.56,26.36,12.55,1,> 22% (Exceptional),6
3022,BAJFINANCE + HDFCBANK + LT + SUZLON + TRENT,BAJFINANCE,HDFCBANK,LT,SUZLON,TRENT,2010000.0,28311706.49,26301706.49,27.5,14.09,1,> 22% (Exceptional),6
3023,HDFCBANK + ICICIBANK + M&M + RELIANCE + TMPV,HDFCBANK,ICICIBANK,M&M,RELIANCE,TMPV,2010000.0,7214922.9,5204922.9,13.89,3.59,1,12% - 15% (Index Level),3
3024,HDFCBANK + M&M + SUZLON + TATAPOWER + TCS,HDFCBANK,M&M,SUZLON,TATAPOWER,TCS,2010000.0,7645724.31,5635724.31,14.48,3.8,1,12% - 15% (Index Level),3
3025,ASIANPAINT + LT + TATAPOWER + TRENT + YESBANK,ASIANPAINT,LT,TATAPOWER,TRENT,YESBANK,2010000.0,10408753.01,8398753.01,17.59,5.18,1,15% - 18% (Solid Alpha),4
3026,ASIANPAINT + INFY + RELIANCE + TCS + TRENT,ASIANPAINT,INFY,RELIANCE,TCS,TRENT,2010000.0,10249737.43,8239737.43,17.43,5.1,1,15% - 18% (Solid Alpha),4
3027,BAJFINANCE + HDFCBANK + ITC + TATAPOWER + TCS,BAJFINANCE,HDFCBANK,ITC,TATAPOWER,TCS,2010000.0,22774315.44,20764315.44,25.35,11.33,1,> 22% (Exceptional),6
3028,BAJFINANCE + HDFCBANK + ITC + TCS + TITAN,BAJFINANCE,HDFCBANK,ITC,TCS,TITAN,2010000.0,25964906.45,23954906.45,26.65,12.92,1,> 22% (Exceptional),6
3029,ASIANPAINT + HDFCBANK + ITC + M&M + TMPV,ASIANPAINT,HDFCBANK,ITC,M&M,TMPV,2010000.0,5909563.33,3899563.33,11.85,2.94,1,8% - 12% (Moderate),2
3030,HDFCBANK + ICICIBANK + M&M + SBIN + SUZLON,HDFCBANK,ICICIBANK,M&M,SBIN,SUZLON,2010000.0,8540663.59,6530663.59,15.6,4.25,1,15% - 18% (Solid Alpha),4
3031,BAJFINANCE + INFY + MARUTI + RELIANCE + SBIN,BAJFINANCE,INFY,MARUTI,RELIANCE,SBIN,2010000.0,24024662.96,22014662.96,25.88,11.95,1,> 22% (Exceptional),6
3032,ASIANPAINT + M&M + MARUTI + TCS + TRENT,ASIANPAINT,M&M,MARUTI,TCS,TRENT,2010000.0,11683628.92,9673628.92,18.74,5.81,1,18% - 22% (High Alpha),5
3033,BAJFINANCE + MARUTI + TATAPOWER + TMPV + YESBANK,BAJFINANCE,MARUTI,TATAPOWER,TMPV,YESBANK,2010000.0,22397737.83,20387737.83,25.19,11.14,1,> 22% (Exceptional),6
3034,BAJFINANCE + ITC + M&M + RELIANCE + TMPV,BAJFINANCE,ITC,M&M,RELIANCE,TMPV,2010000.0,23200027.61,21190027.61,25.54,11.54,1,> 22% (Exceptional),6
3035,BAJFINANCE + ITC + LT + MARUTI + TITAN,BAJFINANCE,ITC,LT,MARUTI,TITAN,2010000.0,27224684.25,25214684.25,27.11,13.54,1,> 22% (Exceptional),6
3036,BAJFINANCE + IDEA + RELIANCE + TMPV + TRENT,BAJFINANCE,IDEA,RELIANCE,TMPV,TRENT,2010000.0,26103100.12,24093100.12,26.7,12.99,1,> 22% (Exceptional),6
3037,ICICIBANK + MARUTI + RELIANCE + TATAPOWER + TCS,ICICIBANK,MARUTI,RELIANCE,TATAPOWER,TCS,2010000.0,7729528.42,5719528.42,14.59,3.85,1,12% - 15% (Index Level),3
3038,ASIANPAINT + ICICIBANK + M&M + TATAPOWER + TCS,ASIANPAINT,ICICIBANK,M&M,TATAPOWER,TCS,2010000.0,8145664.64,6135664.64,15.12,4.05,1,15% - 18% (Solid Alpha),4
3039,ASIANPAINT + INFY + M&M + TITAN + YESBANK,ASIANPAINT,INFY,M&M,TITAN,YESBANK,2010000.0,9649779.71,7639779.71,16.83,4.8,1,15% - 18% (Solid Alpha),4
3040,HDFCBANK + ITC + SUZLON + TMPV + YESBANK,HDFCBANK,ITC,SUZLON,TMPV,YESBANK,2010000.0,4310744.14,2300744.14,8.55,2.14,0,8% - 12% (Moderate),2
3041,ASIANPAINT + HDFCBANK + ITC + M&M + TITAN,ASIANPAINT,HDFCBANK,ITC,M&M,TITAN,2010000.0,10291376.26,8281376.26,17.47,5.12,1,15% - 18% (Solid Alpha),4
3042,LT + MARUTI + SBIN + TITAN + YESBANK,LT,MARUTI,SBIN,TITAN,YESBANK,2010000.0,9955735.83,7945735.83,17.14,4.95,1,15% - 18% (Solid Alpha),4
3043,ASIANPAINT + INFY + ITC + M&M + TRENT,ASIANPAINT,INFY,ITC,M&M,TRENT,2010000.0,10672455.56,8662455.56,17.84,5.31,1,15% - 18% (Solid Alpha),4
3044,ASIANPAINT + INFY + LT + TITAN + TMPV,ASIANPAINT,INFY,LT,TITAN,TMPV,2010000.0,9274378.01,7264378.01,16.43,4.61,1,15% - 18% (Solid Alpha),4
3045,BAJFINANCE + IDEA + INFY + LT + SBIN,BAJFINANCE,IDEA,INFY,LT,SBIN,2010000.0,22828195.23,20818195.23,25.38,11.36,1,> 22% (Exceptional),6
3046,ASIANPAINT + ITC + LT + TITAN + YESBANK,ASIANPAINT,ITC,LT,TITAN,YESBANK,2010000.0,8892276.92,6882276.92,16.01,4.42,1,15% - 18% (Solid Alpha),4
3047,INFY + RELIANCE + SBIN + TCS + TMPV,INFY,RELIANCE,SBIN,TCS,TMPV,2010000.0,5344855.93,3334855.93,10.81,2.66,0,8% - 12% (Moderate),2
3048,ICICIBANK + TATAPOWER + TITAN + TMPV + TRENT,ICICIBANK,TATAPOWER,TITAN,TMPV,TRENT,2010000.0,14236238.39,12226238.39,20.71,7.08,1,18% - 22% (High Alpha),5
3049,HDFCBANK + INFY + MARUTI + SBIN + TATAPOWER,HDFCBANK,INFY,MARUTI,SBIN,TATAPOWER,2010000.0,6909735.3,4899735.3,13.45,3.44,1,12% - 15% (Index Level),3
3050,MARUTI + SBIN + TATAPOWER + TCS + TRENT,MARUTI,SBIN,TATAPOWER,TCS,TRENT,2010000.0,11201563.76,9191563.76,18.32,5.57,1,18% - 22% (High Alpha),5
3051,ASIANPAINT + INFY + TATAPOWER + TITAN + TMPV,ASIANPAINT,INFY,TATAPOWER,TITAN,TMPV,2010000.0,9258523.99,7248523.99,16.41,4.61,1,15% - 18% (Solid Alpha),4
3052,BAJFINANCE + IDEA + SBIN + TMPV + YESBANK,BAJFINANCE,IDEA,SBIN,TMPV,YESBANK,2010000.0,20970876.0,18960876.0,24.54,10.43,1,> 22% (Exceptional),6
3053,HDFCBANK + LT + M&M + SBIN + TMPV,HDFCBANK,LT,M&M,SBIN,TMPV,2010000.0,6918824.86,4908824.86,13.46,3.44,1,12% - 15% (Index Level),3
3054,HDFCBANK + IDEA + MARUTI + RELIANCE + YESBANK,HDFCBANK,IDEA,MARUTI,RELIANCE,YESBANK,2010000.0,5003767.94,2993767.94,10.12,2.49,0,8% - 12% (Moderate),2
3055,INFY + RELIANCE + SUZLON + TITAN + TMPV,INFY,RELIANCE,SUZLON,TITAN,TMPV,2010000.0,9455125.69,7445125.69,16.63,4.7,1,15% - 18% (Solid Alpha),4
3056,ASIANPAINT + HDFCBANK + TITAN + TMPV + YESBANK,ASIANPAINT,HDFCBANK,TITAN,TMPV,YESBANK,2010000.0,8118481.9,6108481.9,15.09,4.04,1,15% - 18% (Solid Alpha),4
3057,ASIANPAINT + ICICIBANK + LT + TITAN + TRENT,ASIANPAINT,ICICIBANK,LT,TITAN,TRENT,2010000.0,15267777.7,13257777.7,21.4,7.6,1,18% - 22% (High Alpha),5
3058,HDFCBANK + ITC + M&M + MARUTI + RELIANCE,HDFCBANK,ITC,M&M,MARUTI,RELIANCE,2010000.0,7237042.0,5227042.0,13.92,3.6,1,12% - 15% (Index Level),3
3059,ICICIBANK + MARUTI + SBIN + SUZLON + TRENT,ICICIBANK,MARUTI,SBIN,SUZLON,TRENT,2010000.0,12332108.19,10322108.19,19.28,6.14,1,18% - 22% (High Alpha),5
3060,LT + M&M + SBIN + TRENT + YESBANK,LT,M&M,SBIN,TRENT,YESBANK,2010000.0,11031473.8,9021473.8,18.17,5.49,1,18% - 22% (High Alpha),5
3061,ITC + SBIN + TCS + TITAN + TRENT,ITC,SBIN,TCS,TITAN,TRENT,2010000.0,13399023.69,11389023.69,20.11,6.67,1,18% - 22% (High Alpha),5
3062,LT + M&M + SUZLON + TATAPOWER + TRENT,LT,M&M,SUZLON,TATAPOWER,TRENT,2010000.0,12619438.11,10609438.11,19.51,6.28,1,18% - 22% (High Alpha),5
3063,ICICIBANK + ITC + M&M + TATAPOWER + TITAN,ICICIBANK,ITC,M&M,TATAPOWER,TITAN,2010000.0,11272786.18,9262786.18,18.39,5.61,1,18% - 22% (High Alpha),5
3064,BAJFINANCE + RELIANCE + TCS + TITAN + YESBANK,BAJFINANCE,RELIANCE,TCS,TITAN,YESBANK,2010000.0,25916094.51,23906094.51,26.63,12.89,1,> 22% (Exceptional),6
3065,ASIANPAINT + BAJFINANCE + HDFCBANK + INFY + TRENT,ASIANPAINT,BAJFINANCE,HDFCBANK,INFY,TRENT,2010000.0,27287803.63,25277803.63,27.14,13.58,1,> 22% (Exceptional),6
3066,ASIANPAINT + ICICIBANK + LT + TITAN + YESBANK,ASIANPAINT,ICICIBANK,LT,TITAN,YESBANK,2010000.0,10131431.13,8121431.13,17.32,5.04,1,15% - 18% (Solid Alpha),4
3067,ICICIBANK + IDEA + MARUTI + RELIANCE + YESBANK,ICICIBANK,IDEA,MARUTI,RELIANCE,YESBANK,2010000.0,5809641.22,3799641.22,11.67,2.89,1,8% - 12% (Moderate),2
3068,INFY + RELIANCE + TCS + TMPV + TRENT,INFY,RELIANCE,TCS,TMPV,TRENT,2010000.0,9234052.14,7224052.14,16.39,4.59,1,15% - 18% (Solid Alpha),4
3069,ASIANPAINT + HDFCBANK + LT + MARUTI + TRENT,ASIANPAINT,HDFCBANK,LT,MARUTI,TRENT,2010000.0,11341364.78,9331364.78,18.45,5.64,1,18% - 22% (High Alpha),5
3070,HDFCBANK + INFY + SUZLON + TCS + TMPV,HDFCBANK,INFY,SUZLON,TCS,TMPV,2010000.0,5199993.55,3189993.55,10.52,2.59,0,8% - 12% (Moderate),2
3071,BAJFINANCE + HDFCBANK + SBIN + SUZLON + TRENT,BAJFINANCE,HDFCBANK,SBIN,SUZLON,TRENT,2010000.0,28190643.65,26180643.65,27.46,14.03,1,> 22% (Exceptional),6
3072,HDFCBANK + M&M + TATAPOWER + TRENT + YESBANK,HDFCBANK,M&M,TATAPOWER,TRENT,YESBANK,2010000.0,10631029.81,8621029.81,17.8,5.29,1,15% - 18% (Solid Alpha),4
3073,IDEA + ITC + RELIANCE + TATAPOWER + TCS,IDEA,ITC,RELIANCE,TATAPOWER,TCS,2010000.0,5168721.21,3158721.21,10.46,2.57,0,8% - 12% (Moderate),2
3074,ICICIBANK + ITC + SUZLON + TITAN + TRENT,ICICIBANK,ITC,SUZLON,TITAN,TRENT,2010000.0,14634776.93,12624776.93,20.98,7.28,1,18% - 22% (High Alpha),5
3075,BAJFINANCE + IDEA + SBIN + TITAN + TRENT,BAJFINANCE,IDEA,SBIN,TITAN,TRENT,2010000.0,30489035.5,28479035.5,28.23,15.17,1,> 22% (Exceptional),6
3076,BAJFINANCE + MARUTI + SUZLON + TITAN + TRENT,BAJFINANCE,MARUTI,SUZLON,TITAN,TRENT,2010000.0,32046293.66,30036293.66,28.73,15.94,1,> 22% (Exceptional),6
3077,BAJFINANCE + INFY + RELIANCE + SBIN + TRENT,BAJFINANCE,INFY,RELIANCE,SBIN,TRENT,2010000.0,27738598.97,25728598.97,27.3,13.8,1,> 22% (Exceptional),6
3078,HDFCBANK + ICICIBANK + INFY + ITC + MARUTI,HDFCBANK,ICICIBANK,INFY,ITC,MARUTI,2010000.0,6407938.92,4397938.92,12.68,3.19,1,12% - 15% (Index Level),3
3079,ASIANPAINT + INFY + LT + MARUTI + TCS,ASIANPAINT,INFY,LT,MARUTI,TCS,2010000.0,6660986.7,4650986.7,13.08,3.31,1,12% - 15% (Index Level),3
3080,ICICIBANK + ITC + LT + TATAPOWER + TITAN,ICICIBANK,ITC,LT,TATAPOWER,TITAN,2010000.0,10736247.23,8726247.23,17.9,5.34,1,15% - 18% (Solid Alpha),4
3081,HDFCBANK + ICICIBANK + ITC + MARUTI + SBIN,HDFCBANK,ICICIBANK,ITC,MARUTI,SBIN,2010000.0,7004845.97,4994845.97,13.59,3.48,1,12% - 15% (Index Level),3
3082,ASIANPAINT + HDFCBANK + IDEA + INFY + TCS,ASIANPAINT,HDFCBANK,IDEA,INFY,TCS,2010000.0,4833680.88,2823680.88,9.75,2.4,0,8% - 12% (Moderate),2
3083,ASIANPAINT + HDFCBANK + ICICIBANK + RELIANCE + TCS,ASIANPAINT,HDFCBANK,ICICIBANK,RELIANCE,TCS,2010000.0,6994141.61,4984141.61,13.58,3.48,1,12% - 15% (Index Level),3
3084,ASIANPAINT + ICICIBANK + RELIANCE + TCS + TRENT,ASIANPAINT,ICICIBANK,RELIANCE,TCS,TRENT,2010000.0,11267927.8,9257927.8,18.38,5.61,1,18% - 22% (High Alpha),5
3085,ITC + LT + RELIANCE + TATAPOWER + YESBANK,ITC,LT,RELIANCE,TATAPOWER,YESBANK,2010000.0,5767891.27,3757891.27,11.6,2.87,1,8% - 12% (Moderate),2
3086,INFY + ITC + RELIANCE + SUZLON + TCS,INFY,ITC,RELIANCE,SUZLON,TCS,2010000.0,5848603.28,3838603.28,11.74,2.91,1,8% - 12% (Moderate),2
3087,ASIANPAINT + IDEA + SUZLON + TITAN + YESBANK,ASIANPAINT,IDEA,SUZLON,TITAN,YESBANK,2010000.0,8678297.31,6668297.31,15.76,4.32,1,15% - 18% (Solid Alpha),4
3088,ITC + LT + RELIANCE + SUZLON + TRENT,ITC,LT,RELIANCE,SUZLON,TRENT,2010000.0,11034634.17,9024634.17,18.17,5.49,1,18% - 22% (High Alpha),5
3089,HDFCBANK + SUZLON + TATAPOWER + TITAN + TRENT,HDFCBANK,SUZLON,TATAPOWER,TITAN,TRENT,2010000.0,14751983.35,12741983.35,21.06,7.34,1,18% - 22% (High Alpha),5
3090,ICICIBANK + IDEA + M&M + SBIN + TITAN,ICICIBANK,IDEA,M&M,SBIN,TITAN,2010000.0,10839055.44,8829055.44,17.99,5.39,1,15% - 18% (Solid Alpha),4
3091,ASIANPAINT + BAJFINANCE + HDFCBANK + ICICIBANK + TITAN,ASIANPAINT,BAJFINANCE,HDFCBANK,ICICIBANK,TITAN,2010000.0,27712597.62,25702597.62,27.29,13.79,1,> 22% (Exceptional),6
3092,HDFCBANK + M&M + SBIN + TITAN + TMPV,HDFCBANK,M&M,SBIN,TITAN,TMPV,2010000.0,10093561.86,8083561.86,17.28,5.02,1,15% - 18% (Solid Alpha),4
3093,BAJFINANCE + HDFCBANK + INFY + SUZLON + TCS,BAJFINANCE,HDFCBANK,INFY,SUZLON,TCS,2010000.0,23125675.6,21115675.6,25.5,11.51,1,> 22% (Exceptional),6
3094,IDEA + LT + MARUTI + TCS + TMPV,IDEA,LT,MARUTI,TCS,TMPV,2010000.0,5095815.67,3085815.67,10.31,2.54,0,8% - 12% (Moderate),2
3095,BAJFINANCE + LT + M&M + MARUTI + RELIANCE,BAJFINANCE,LT,M&M,MARUTI,RELIANCE,2010000.0,25400234.64,23390234.64,26.43,12.64,1,> 22% (Exceptional),6
3096,ASIANPAINT + LT + M&M + TITAN + TMPV,ASIANPAINT,LT,M&M,TITAN,TMPV,2010000.0,10528886.85,8518886.85,17.7,5.24,1,15% - 18% (Solid Alpha),4
3097,BAJFINANCE + INFY + ITC + SUZLON + YESBANK,BAJFINANCE,INFY,ITC,SUZLON,YESBANK,2010000.0,22024109.11,20014109.11,25.02,10.96,1,> 22% (Exceptional),6
3098,ASIANPAINT + ICICIBANK + LT + TRENT + YESBANK,ASIANPAINT,ICICIBANK,LT,TRENT,YESBANK,2010000.0,10724827.51,8714827.51,17.89,5.34,1,15% - 18% (Solid Alpha),4
3099,HDFCBANK + IDEA + INFY + ITC + TRENT,HDFCBANK,IDEA,INFY,ITC,TRENT,2010000.0,8554198.81,6544198.81,15.62,4.26,1,15% - 18% (Solid Alpha),4
3100,ITC + MARUTI + RELIANCE + TATAPOWER + TMPV,ITC,MARUTI,RELIANCE,TATAPOWER,TMPV,2010000.0,5983225.9,3973225.9,11.97,2.98,1,8% - 12% (Moderate),2
3101,ASIANPAINT + ICICIBANK + INFY + LT + TITAN,ASIANPAINT,ICICIBANK,INFY,LT,TITAN,2010000.0,10781674.43,8771674.43,17.94,5.36,1,15% - 18% (Solid Alpha),4
3102,HDFCBANK + IDEA + LT + TMPV + YESBANK,HDFCBANK,IDEA,LT,TMPV,YESBANK,2010000.0,3867679.92,1857679.92,7.39,1.92,0,< 8% (Lagging Market),1
3103,ASIANPAINT + LT + TATAPOWER + TCS + TMPV,ASIANPAINT,LT,TATAPOWER,TCS,TMPV,2010000.0,6101829.27,4091829.27,12.18,3.04,1,12% - 15% (Index Level),3
3104,ASIANPAINT + HDFCBANK + IDEA + SBIN + SUZLON,ASIANPAINT,HDFCBANK,IDEA,SBIN,SUZLON,2010000.0,6245057.86,4235057.86,12.42,3.11,1,12% - 15% (Index Level),3
3105,HDFCBANK + INFY + SBIN + SUZLON + TRENT,HDFCBANK,INFY,SBIN,SUZLON,TRENT,2010000.0,10754067.64,8744067.64,17.92,5.35,1,15% - 18% (Solid Alpha),4
3106,BAJFINANCE + LT + MARUTI + SUZLON + TATAPOWER,BAJFINANCE,LT,MARUTI,SUZLON,TATAPOWER,2010000.0,25087569.26,23077569.26,26.31,12.48,1,> 22% (Exceptional),6
3107,IDEA + ITC + TCS + TITAN + TRENT,IDEA,ITC,TCS,TITAN,TRENT,2010000.0,12252630.89,10242630.89,19.22,6.1,1,18% - 22% (High Alpha),5
3108,INFY + ITC + SBIN + SUZLON + TMPV,INFY,ITC,SBIN,SUZLON,TMPV,2010000.0,5345577.41,3335577.41,10.81,2.66,0,8% - 12% (Moderate),2
3109,INFY + MARUTI + SUZLON + TITAN + TMPV,INFY,MARUTI,SUZLON,TITAN,TMPV,2010000.0,9634508.34,7624508.34,16.81,4.79,1,15% - 18% (Solid Alpha),4
3110,ASIANPAINT + ICICIBANK + M&M + SUZLON + YESBANK,ASIANPAINT,ICICIBANK,M&M,SUZLON,YESBANK,2010000.0,7607775.39,5597775.39,14.43,3.78,1,12% - 15% (Index Level),3
3111,ASIANPAINT + BAJFINANCE + HDFCBANK + IDEA + LT,ASIANPAINT,BAJFINANCE,HDFCBANK,IDEA,LT,2010000.0,22970184.5,20960184.5,25.44,11.43,1,> 22% (Exceptional),6
3112,BAJFINANCE + HDFCBANK + M&M + TITAN + YESBANK,BAJFINANCE,HDFCBANK,M&M,TITAN,YESBANK,2010000.0,26772093.56,24762093.56,26.95,13.32,1,> 22% (Exceptional),6
3113,ICICIBANK + INFY + MARUTI + TATAPOWER + TITAN,ICICIBANK,INFY,MARUTI,TATAPOWER,TITAN,2010000.0,11011408.43,9001408.43,18.15,5.48,1,18% - 22% (High Alpha),5
3114,ASIANPAINT + ICICIBANK + IDEA + M&M + MARUTI,ASIANPAINT,ICICIBANK,IDEA,M&M,MARUTI,2010000.0,7648188.0,5638188.0,14.49,3.81,1,12% - 15% (Index Level),3
3115,IDEA + ITC + M&M + TCS + YESBANK,IDEA,ITC,M&M,TCS,YESBANK,2010000.0,4478086.27,2468086.27,8.95,2.23,0,8% - 12% (Moderate),2
3116,LT + MARUTI + SBIN + TMPV + TRENT,LT,MARUTI,SBIN,TMPV,TRENT,2010000.0,10710269.47,8700269.47,17.87,5.33,1,15% - 18% (Solid Alpha),4
3117,ICICIBANK + RELIANCE + SBIN + TCS + TITAN,ICICIBANK,RELIANCE,SBIN,TCS,TITAN,2010000.0,10744859.23,8734859.23,17.91,5.35,1,15% - 18% (Solid Alpha),4
3118,ICICIBANK + IDEA + INFY + M&M + TRENT,ICICIBANK,IDEA,INFY,M&M,TRENT,2010000.0,10835544.77,8825544.77,17.99,5.39,1,15% - 18% (Solid Alpha),4
3119,M&M + RELIANCE + SBIN + TCS + YESBANK,M&M,RELIANCE,SBIN,TCS,YESBANK,2010000.0,6438227.51,4428227.51,12.73,3.2,1,12% - 15% (Index Level),3
3120,ITC + LT + MARUTI + TATAPOWER + TMPV,ITC,LT,MARUTI,TATAPOWER,TMPV,2010000.0,6108411.18,4098411.18,12.19,3.04,1,12% - 15% (Index Level),3
3121,HDFCBANK + ICICIBANK + ITC + M&M + YESBANK,HDFCBANK,ICICIBANK,ITC,M&M,YESBANK,2010000.0,6240037.2,4230037.2,12.41,3.1,1,12% - 15% (Index Level),3
3122,ASIANPAINT + IDEA + RELIANCE + SBIN + SUZLON,ASIANPAINT,IDEA,RELIANCE,SBIN,SUZLON,2010000.0,6625525.38,4615525.38,13.02,3.3,1,12% - 15% (Index Level),3
3123,HDFCBANK + LT + TATAPOWER + TRENT + YESBANK,HDFCBANK,LT,TATAPOWER,TRENT,YESBANK,2010000.0,10094490.85,8084490.85,17.28,5.02,1,15% - 18% (Solid Alpha),4
3124,ITC + LT + M&M + TCS + YESBANK,ITC,LT,M&M,TCS,YESBANK,2010000.0,5745541.91,3735541.91,11.56,2.86,1,8% - 12% (Moderate),2
3125,ICICIBANK + INFY + RELIANCE + SBIN + SUZLON,ICICIBANK,INFY,RELIANCE,SBIN,SUZLON,2010000.0,7666622.27,5656622.27,14.51,3.81,1,12% - 15% (Index Level),3
3126,MARUTI + RELIANCE + SBIN + TCS + YESBANK,MARUTI,RELIANCE,SBIN,TCS,YESBANK,2010000.0,5955885.93,3945885.93,11.93,2.96,1,8% - 12% (Moderate),2
3127,BAJFINANCE + ICICIBANK + INFY + MARUTI + TRENT,BAJFINANCE,ICICIBANK,INFY,MARUTI,TRENT,2010000.0,28339264.94,26329264.94,27.51,14.1,1,> 22% (Exceptional),6
3128,HDFCBANK + INFY + ITC + M&M + TITAN,HDFCBANK,INFY,ITC,M&M,TITAN,2010000.0,9764797.02,7754797.02,16.95,4.86,1,15% - 18% (Solid Alpha),4
3129,ASIANPAINT + ICICIBANK + ITC + TATAPOWER + TRENT,ASIANPAINT,ICICIBANK,ITC,TATAPOWER,TRENT,2010000.0,11138252.96,9128252.96,18.27,5.54,1,18% - 22% (High Alpha),5
3130,ASIANPAINT + ICICIBANK + TATAPOWER + TCS + YESBANK,ASIANPAINT,ICICIBANK,TATAPOWER,TCS,YESBANK,2010000.0,6240912.49,4230912.49,12.41,3.1,1,12% - 15% (Index Level),3
3131,ASIANPAINT + ICICIBANK + TCS + TRENT + YESBANK,ASIANPAINT,ICICIBANK,TCS,TRENT,YESBANK,2010000.0,10024899.89,8014899.89,17.21,4.99,1,15% - 18% (Solid Alpha),4
3132,BAJFINANCE + M&M + MARUTI + TATAPOWER + TMPV,BAJFINANCE,M&M,MARUTI,TATAPOWER,TMPV,2010000.0,24302489.97,22292489.97,25.99,12.09,1,> 22% (Exceptional),6
3133,INFY + MARUTI + RELIANCE + TMPV + YESBANK,INFY,MARUTI,RELIANCE,TMPV,YESBANK,2010000.0,4851830.56,2841830.56,9.79,2.41,0,8% - 12% (Moderate),2
3134,IDEA + MARUTI + RELIANCE + TCS + TITAN,IDEA,MARUTI,RELIANCE,TCS,TITAN,2010000.0,9352443.31,7342443.31,16.52,4.65,1,15% - 18% (Solid Alpha),4
3135,ASIANPAINT + INFY + MARUTI + TATAPOWER + TCS,ASIANPAINT,INFY,MARUTI,TATAPOWER,TCS,2010000.0,6645132.68,4635132.68,13.05,3.31,1,12% - 15% (Index Level),3
3136,HDFCBANK + INFY + ITC + M&M + MARUTI,HDFCBANK,INFY,ITC,M&M,MARUTI,2010000.0,6644257.39,4634257.39,13.05,3.31,1,12% - 15% (Index Level),3
3137,ASIANPAINT + INFY + M&M + MARUTI + SBIN,ASIANPAINT,INFY,M&M,MARUTI,SBIN,2010000.0,7776390.43,5766390.43,14.65,3.87,1,12% - 15% (Index Level),3
3138,RELIANCE + SBIN + SUZLON + TITAN + TMPV,RELIANCE,SBIN,SUZLON,TITAN,TMPV,2010000.0,10052032.74,8042032.74,17.24,5.0,1,15% - 18% (Solid Alpha),4
3139,ASIANPAINT + HDFCBANK + MARUTI + RELIANCE + SBIN,ASIANPAINT,HDFCBANK,MARUTI,RELIANCE,SBIN,2010000.0,7326983.28,5316983.28,14.05,3.65,1,12% - 15% (Index Level),3
3140,ASIANPAINT + BAJFINANCE + ICICIBANK + INFY + RELIANCE,ASIANPAINT,BAJFINANCE,ICICIBANK,INFY,RELIANCE,2010000.0,24200358.26,22190358.26,25.95,12.04,1,> 22% (Exceptional),6
3141,ASIANPAINT + LT + SBIN + TCS + YESBANK,ASIANPAINT,LT,SBIN,TCS,YESBANK,2010000.0,5835483.19,3825483.19,11.72,2.9,1,8% - 12% (Moderate),2
