SIP_Date,Ticker,Year_Month,Year,Month_Number,SIP_Buy_Price,SIP_Close_Price,Day_of_Month_Executed
2014-07-01,SBIN.NS,2014-07,2014,7,234.6669,268.02,1
2014-08-01,SBIN.NS,2014-08,2014,8,213.3909,243.72,1
2014-09-01,SBIN.NS,2014-09,2014,9,219.2702,250.435,1
2014-10-01,SBIN.NS,2014-10,2014,10,212.1782,242.335,1
2014-11-03,SBIN.NS,2014-11,2014,11,238.4537,272.345,3
2014-12-01,SBIN.NS,2014-12,2014,12,279.8282,319.6,1
2015-01-01,SBIN.NS,2015-01,2015,1,274.925,314.0,1
2015-02-02,SBIN.NS,2015-02,2015,2,269.2339,307.5,2
2015-03-02,SBIN.NS,2015-03,2015,3,264.4184,302.0,2
2015-04-01,SBIN.NS,2015-04,2015,4,239.4212,273.45,1
2015-05-04,SBIN.NS,2015-05,2015,5,242.6607,277.15,4
2015-06-01,SBIN.NS,2015-06,2015,6,246.655,278.2,1
2015-07-01,SBIN.NS,2015-07,2015,7,237.3899,267.75,1
2015-08-03,SBIN.NS,2015-08,2015,8,249.1819,281.05,3
2015-09-01,SBIN.NS,2015-09,2015,9,211.9885,239.1,1
2015-10-01,SBIN.NS,2015-10,2015,10,208.4864,235.15,1
2015-11-02,SBIN.NS,2015-11,2015,11,210.038,236.9,2
2015-12-01,SBIN.NS,2015-12,2015,12,221.8299,250.2,1
2016-01-01,SBIN.NS,2016-01,2016,1,201.9698,227.8,1
2016-02-01,SBIN.NS,2016-02,2016,2,153.162,172.75,1
2016-03-01,SBIN.NS,2016-03,2016,3,143.6752,162.05,1
2016-04-01,SBIN.NS,2016-04,2016,4,173.4653,195.65,1
2016-05-02,SBIN.NS,2016-05,2016,5,164.9095,186.0,2
2016-06-01,SBIN.NS,2016-06,2016,6,175.7705,198.25,1
2016-07-01,SBIN.NS,2016-07,2016,7,197.2569,219.6,1
2016-08-01,SBIN.NS,2016-08,2016,8,204.1735,227.3,1
2016-09-01,SBIN.NS,2016-09,2016,9,226.3604,252.0,1
2016-10-03,SBIN.NS,2016-10,2016,10,229.3247,255.3,3
2016-11-01,SBIN.NS,2016-11,2016,11,232.6033,258.95,1
2016-12-01,SBIN.NS,2016-12,2016,12,229.639,255.65,1
2017-01-02,SBIN.NS,2017-01,2017,1,218.8151,243.6,2
2017-02-01,SBIN.NS,2017-02,2017,2,243.1578,270.7,1
2017-03-01,SBIN.NS,2017-03,2017,3,244.101,271.75,1
2017-04-03,SBIN.NS,2017-04,2017,4,263.3236,293.15,3
2017-05-02,SBIN.NS,2017-05,2017,5,258.9671,288.3,2
2017-06-01,SBIN.NS,2017-06,2017,6,260.5387,287.45,1
2017-07-03,SBIN.NS,2017-07,2017,7,249.1183,274.85,3
2017-08-01,SBIN.NS,2017-08,2017,8,280.0711,309.0,1
2017-09-01,SBIN.NS,2017-09,2017,9,251.8374,277.85,1
2017-10-03,SBIN.NS,2017-10,2017,10,227.7731,251.3,3
2017-11-01,SBIN.NS,2017-11,2017,11,289.9054,319.85,1
2017-12-01,SBIN.NS,2017-12,2017,12,283.4701,312.75,1
2018-01-01,SBIN.NS,2018-01,2018,1,278.349,307.1,1
2018-02-01,SBIN.NS,2018-02,2018,2,277.3973,306.05,1
2018-03-01,SBIN.NS,2018-03,2018,3,237.6073,262.15,1
2018-04-02,SBIN.NS,2018-04,2018,4,223.1052,246.15,2
2018-05-02,SBIN.NS,2018-05,2018,5,218.4374,241.0,2
2018-06-01,SBIN.NS,2018-06,2018,6,241.7313,266.7,1
2018-07-02,SBIN.NS,2018-07,2018,7,234.6162,258.85,2
2018-08-01,SBIN.NS,2018-08,2018,8,267.4725,295.1,1
2018-09-03,SBIN.NS,2018-09,2018,9,277.6693,306.35,3
2018-10-01,SBIN.NS,2018-10,2018,10,248.2119,273.85,1
2018-11-01,SBIN.NS,2018-11,2018,11,259.1338,285.9,1
2018-12-03,SBIN.NS,2018-12,2018,12,259.9495,286.8,3
2019-01-01,SBIN.NS,2019-01,2019,1,271.5512,299.6,1
2019-02-01,SBIN.NS,2019-02,2019,2,257.7742,284.4,1
2019-03-01,SBIN.NS,2019-03,2019,3,247.3961,272.95,1
2019-04-01,SBIN.NS,2019-04,2019,4,292.5338,322.75,1
2019-05-02,SBIN.NS,2019-05,2019,5,279.3007,308.15,2
2019-06-03,SBIN.NS,2019-06,2019,6,322.1725,355.45,3
2019-07-01,SBIN.NS,2019-07,2019,7,327.7014,361.55,1
2019-08-01,SBIN.NS,2019-08,2019,8,287.4581,317.15,1
2019-09-03,SBIN.NS,2019-09,2019,9,243.2721,268.4,3
2019-10-01,SBIN.NS,2019-10,2019,10,231.9877,255.95,1
2019-11-01,SBIN.NS,2019-11,2019,11,284.1951,313.55,1
2019-12-02,SBIN.NS,2019-12,2019,12,306.8093,338.5,2
2020-01-01,SBIN.NS,2020-01,2020,1,303.1385,334.45,1
2020-02-03,SBIN.NS,2020-02,2020,2,270.1916,298.1,3
2020-03-02,SBIN.NS,2020-03,2020,3,260.4933,287.4,2
2020-04-01,SBIN.NS,2020-04,2020,4,169.085,186.55,1
2020-05-04,SBIN.NS,2020-05,2020,5,162.1059,178.85,4
2020-06-01,SBIN.NS,2020-06,2020,6,154.1298,170.05,1
2020-07-01,SBIN.NS,2020-07,2020,7,167.4989,184.8,1
2020-08-03,SBIN.NS,2020-08,2020,8,174.2514,192.25,3
2020-09-01,SBIN.NS,2020-09,2020,9,197.6813,218.1,1
2020-10-01,SBIN.NS,2020-10,2020,10,172.4839,190.3,1
2020-11-02,SBIN.NS,2020-11,2020,11,177.6956,196.05,2
2020-12-01,SBIN.NS,2020-12,2020,12,224.8273,248.05,1
2021-01-01,SBIN.NS,2021-01,2021,1,253.2423,279.4,1
2021-02-01,SBIN.NS,2021-02,2021,2,281.6119,310.7,1
2021-03-01,SBIN.NS,2021-03,2021,3,357.9744,394.95,1
2021-04-01,SBIN.NS,2021-04,2021,4,335.9494,370.65,1
2021-05-03,SBIN.NS,2021-05,2021,5,317.7765,350.6,3
2021-06-01,SBIN.NS,2021-06,2021,6,392.0543,432.55,1
2021-07-01,SBIN.NS,2021-07,2021,7,384.5598,420.4,1
2021-08-02,SBIN.NS,2021-08,2021,8,397.8236,434.9,2
2021-09-01,SBIN.NS,2021-09,2021,9,393.2498,429.9,1
2021-10-01,SBIN.NS,2021-10,2021,10,413.1456,451.65,1
2021-11-01,SBIN.NS,2021-11,2021,11,471.7352,515.7,1
2021-12-01,SBIN.NS,2021-12,2021,12,434.7793,475.3,1
2022-01-03,SBIN.NS,2022-01,2022,1,430.663,470.8,3
2022-02-01,SBIN.NS,2022-02,2022,2,486.9199,532.3,1
2022-03-02,SBIN.NS,2022-03,2022,3,433.8189,474.25,2
2022-04-01,SBIN.NS,2022-04,2022,4,464.8745,508.2,1
2022-05-02,SBIN.NS,2022-05,2022,5,449.1409,491.0,2
2022-06-01,SBIN.NS,2022-06,2022,6,435.0614,468.3,1
2022-07-01,SBIN.NS,2022-07,2022,7,433.7144,466.85,1
2022-08-01,SBIN.NS,2022-08,2022,8,495.8659,533.75,1
2022-09-01,SBIN.NS,2022-09,2022,9,495.4479,533.3,1
2022-10-03,SBIN.NS,2022-10,2022,10,482.8596,519.75,3
2022-11-01,SBIN.NS,2022-11,2022,11,535.9533,576.9,1
2022-12-01,SBIN.NS,2022-12,2022,12,564.9388,608.1,1
2023-01-02,SBIN.NS,2023-01,2023,1,568.7479,612.2,2
2023-02-01,SBIN.NS,2023-02,2023,2,489.9202,527.35,1
2023-03-01,SBIN.NS,2023-03,2023,3,498.6066,536.7,1
2023-04-03,SBIN.NS,2023-04,2023,4,489.3628,526.75,3
2023-05-02,SBIN.NS,2023-05,2023,5,534.4669,575.3,2
2023-06-01,SBIN.NS,2023-06,2023,6,551.9086,582.75,1
2023-07-03,SBIN.NS,2023-07,2023,7,554.4658,585.45,3
2023-08-01,SBIN.NS,2023-08,2023,8,579.4686,611.85,1
2023-09-01,SBIN.NS,2023-09,2023,9,539.4072,569.55,1
2023-10-03,SBIN.NS,2023-10,2023,10,571.0396,602.95,3
2023-11-01,SBIN.NS,2023-11,2023,11,536.424,566.4,1
2023-12-01,SBIN.NS,2023-12,2023,12,541.4907,571.75,1
2024-01-01,SBIN.NS,2024-01,2024,1,607.4073,641.35,1
2024-02-01,SBIN.NS,2024-02,2024,2,613.3739,647.65,1
2024-03-01,SBIN.NS,2024-03,2024,3,728.4436,769.15,1
2024-04-01,SBIN.NS,2024-04,2024,4,718.1678,758.3,1
2024-05-02,SBIN.NS,2024-05,2024,5,786.1205,830.05,2
2024-06-03,SBIN.NS,2024-06,2024,6,872.1032,905.65,3
2024-07-01,SBIN.NS,2024-07,2024,7,810.7628,841.95,1
2024-08-01,SBIN.NS,2024-08,2024,8,830.696,862.65,1
2024-09-02,SBIN.NS,2024-09,2024,9,791.6962,822.15,2
2024-10-01,SBIN.NS,2024-10,2024,10,767.4296,796.95,1
2024-11-01,SBIN.NS,2024-11,2024,11,790.7814,821.2,1
2024-12-02,SBIN.NS,2024-12,2024,12,805.4183,836.4,2
2025-01-01,SBIN.NS,2025-01,2025,1,763.8185,793.2,1
2025-02-01,SBIN.NS,2025-02,2025,2,737.626,766.0,1
2025-03-03,SBIN.NS,2025-03,2025,3,669.5449,695.3,3
2025-04-01,SBIN.NS,2025-04,2025,4,743.1149,771.7,1
2025-05-02,SBIN.NS,2025-05,2025,5,767.1889,796.7,2
2025-06-02,SBIN.NS,2025-06,2025,6,799.2436,813.65,2
2025-07-01,SBIN.NS,2025-07,2025,7,805.7758,820.3,1
2025-08-01,SBIN.NS,2025-08,2025,8,779.9415,794.0,1
2025-09-01,SBIN.NS,2025-09,2025,9,791.7781,806.05,1
2025-10-01,SBIN.NS,2025-10,2025,10,848.8003,864.1,1
2025-11-03,SBIN.NS,2025-11,2025,11,932.8847,949.7,3
2025-12-01,SBIN.NS,2025-12,2025,12,955.8704,973.1,1
2026-01-01,SBIN.NS,2026-01,2026,1,967.3141,984.75,1
2026-02-02,SBIN.NS,2026-02,2026,2,1010.4859,1028.7,2
2026-03-02,SBIN.NS,2026-03,2026,3,1168.8318,1189.9,2
2026-04-01,SBIN.NS,2026-04,2026,4,999.7789,1017.8,1
2026-05-01,SBIN.NS,2026-05,2026,5,1049.5321,1068.45,1
2026-06-01,SBIN.NS,2026-06,2026,6,954.1,954.1,1
2026-07-01,SBIN.NS,2026-07,2026,7,1047.4,1047.4,1
2026-08-03,SBIN.NS,2026-08,2026,8,1045.0,1045.0,3
2026-09-01,SBIN.NS,2026-09,2026,9,1034.5,1034.5,1
2010-01-04,SUZLON.NS,2010-01,2010,1,82.5015,82.5015,4
2010-02-01,SUZLON.NS,2010-02,2010,2,72.1257,72.1257,1
2010-03-02,SUZLON.NS,2010-03,2010,3,66.7082,66.7082,2
2010-04-01,SUZLON.NS,2010-04,2010,4,66.6164,66.6164,1
2010-05-03,SUZLON.NS,2010-05,2010,5,63.6322,63.6322,3
2010-06-01,SUZLON.NS,2010-06,2010,6,51.0527,51.0527,1
2010-07-01,SUZLON.NS,2010-07,2010,7,52.6596,52.6596,1
2010-08-02,SUZLON.NS,2010-08,2010,8,52.43,52.43,2
2010-09-01,SUZLON.NS,2010-09,2010,9,42.7888,42.7888,1
2010-10-01,SUZLON.NS,2010-10,2010,10,49.9508,49.9508,1
2010-11-01,SUZLON.NS,2010-11,2010,11,53.6696,53.6696,1
2010-12-01,SUZLON.NS,2010-12,2010,12,47.3339,47.3339,1
2011-01-03,SUZLON.NS,2011-01,2011,1,49.7672,49.7672,3
2011-02-01,SUZLON.NS,2011-02,2011,2,43.6611,43.6611,1
2011-03-01,SUZLON.NS,2011-03,2011,3,45.5893,45.5893,1
2011-04-01,SUZLON.NS,2011-04,2011,4,44.6711,44.6711,1
2011-05-02,SUZLON.NS,2011-05,2011,5,48.7113,48.7113,2
2011-06-01,SUZLON.NS,2011-06,2011,6,48.849,48.849,1
2011-07-01,SUZLON.NS,2011-07,2011,7,45.222,45.222,1
2011-08-01,SUZLON.NS,2011-08,2011,8,49.859,49.859,1
2011-09-02,SUZLON.NS,2011-09,2011,9,34.8462,34.8462,2
2011-10-03,SUZLON.NS,2011-10,2011,10,33.2393,33.2393,3
2011-11-01,SUZLON.NS,2011-11,2011,11,34.2035,34.2035,1
2011-12-01,SUZLON.NS,2011-12,2011,12,21.5321,21.5321,1
2012-01-02,SUZLON.NS,2012-01,2012,1,16.5738,16.5738,2
2012-02-01,SUZLON.NS,2012-02,2012,2,27.1332,27.1332,1
2012-03-01,SUZLON.NS,2012-03,2012,3,27.225,27.225,1
2012-04-02,SUZLON.NS,2012-04,2012,4,23.6899,23.6899,2
2012-05-02,SUZLON.NS,2012-05,2012,5,20.568,20.568,2
2012-06-01,SUZLON.NS,2012-06,2012,6,16.1147,16.1147,1
2012-07-02,SUZLON.NS,2012-07,2012,7,17.3542,17.3542,2
2012-08-01,SUZLON.NS,2012-08,2012,8,17.0788,17.0788,1
2012-09-03,SUZLON.NS,2012-09,2012,9,13.7732,13.7732,3
2012-10-01,SUZLON.NS,2012-10,2012,10,16.4819,16.4819,1
2012-11-01,SUZLON.NS,2012-11,2012,11,14.4619,14.4619,1
2012-12-03,SUZLON.NS,2012-12,2012,12,17.9511,17.9511,3
2013-01-01,SUZLON.NS,2013-01,2013,1,17.2624,17.2624,1
2013-02-01,SUZLON.NS,2013-02,2013,2,23.0931,23.0931,1
2013-03-01,SUZLON.NS,2013-03,2013,3,17.4002,17.4002,1
2013-04-01,SUZLON.NS,2013-04,2013,4,12.6714,12.6714,1
2013-05-02,SUZLON.NS,2013-05,2013,5,13.3141,13.3141,2
2013-06-03,SUZLON.NS,2013-06,2013,6,9.7331,9.7331,3
2013-07-01,SUZLON.NS,2013-07,2013,7,8.6771,8.6771,1
2013-08-01,SUZLON.NS,2013-08,2013,8,6.4275,6.4275,1
2013-09-02,SUZLON.NS,2013-09,2013,9,5.5093,5.5093,2
2013-10-01,SUZLON.NS,2013-10,2013,10,5.9684,5.9684,1
2013-11-01,SUZLON.NS,2013-11,2013,11,9.0444,9.0444,1
2013-12-02,SUZLON.NS,2013-12,2013,12,8.9985,8.9985,2
2014-01-01,SUZLON.NS,2014-01,2014,1,10.3758,10.3758,1
2014-02-03,SUZLON.NS,2014-02,2014,2,10.1463,10.1463,3
2014-03-03,SUZLON.NS,2014-03,2014,3,9.1821,9.1821,3
2014-04-01,SUZLON.NS,2014-04,2014,4,10.3758,10.3758,1
2014-05-02,SUZLON.NS,2014-05,2014,5,12.3041,12.3041,2
2014-06-02,SUZLON.NS,2014-06,2014,6,22.2208,22.2208,2
2014-07-01,SUZLON.NS,2014-07,2014,7,25.3886,25.3886,1
2014-08-01,SUZLON.NS,2014-08,2014,8,19.0529,19.0529,1
2014-09-01,SUZLON.NS,2014-09,2014,9,20.7516,20.7516,1
2014-10-01,SUZLON.NS,2014-10,2014,10,12.3959,12.3959,1
2014-11-03,SUZLON.NS,2014-11,2014,11,12.3041,12.3041,3
2014-12-01,SUZLON.NS,2014-12,2014,12,12.3959,12.3959,1
2015-01-01,SUZLON.NS,2015-01,2015,1,13.36,13.36,1
2015-02-02,SUZLON.NS,2015-02,2015,2,15.2883,15.2883,2
2015-03-02,SUZLON.NS,2015-03,2015,3,25.205,25.205,2
2015-04-01,SUZLON.NS,2015-04,2015,4,24.2868,24.2868,1
2015-05-04,SUZLON.NS,2015-05,2015,5,22.6799,22.6799,4
2015-06-01,SUZLON.NS,2015-06,2015,6,21.9453,21.9453,1
2015-07-01,SUZLON.NS,2015-07,2015,7,21.2567,21.2567,1
2015-08-03,SUZLON.NS,2015-08,2015,8,22.4044,22.4044,3
2015-09-01,SUZLON.NS,2015-09,2015,9,19.6498,19.6498,1
2015-10-01,SUZLON.NS,2015-10,2015,10,19.512,19.512,1
2015-11-02,SUZLON.NS,2015-11,2015,11,22.3126,22.3126,2
2015-12-01,SUZLON.NS,2015-12,2015,12,20.8435,20.8435,1
2016-01-01,SUZLON.NS,2016-01,2016,1,20.063,20.063,1
2016-02-01,SUZLON.NS,2016-02,2016,2,17.0788,17.0788,1
2016-03-01,SUZLON.NS,2016-03,2016,3,12.35,12.35,1
2016-04-01,SUZLON.NS,2016-04,2016,4,12.9927,12.9927,1
2016-05-02,SUZLON.NS,2016-05,2016,5,14.2323,14.2323,2
2016-06-01,SUZLON.NS,2016-06,2016,6,13.865,13.865,1
2016-07-01,SUZLON.NS,2016-07,2016,7,15.7933,15.7933,1
2016-08-01,SUZLON.NS,2016-08,2016,8,15.7474,15.7474,1
2016-09-01,SUZLON.NS,2016-09,2016,9,14.416,14.416,1
2016-10-03,SUZLON.NS,2016-10,2016,10,13.9109,13.9109,3
2016-11-01,SUZLON.NS,2016-11,2016,11,13.865,13.865,1
2016-12-01,SUZLON.NS,2016-12,2016,12,13.5896,13.5896,1
2017-01-02,SUZLON.NS,2017-01,2017,1,12.9009,12.9009,2
2017-02-01,SUZLON.NS,2017-02,2017,2,14.9669,14.9669,1
2017-03-01,SUZLON.NS,2017-03,2017,3,16.3901,16.3901,1
2017-04-03,SUZLON.NS,2017-04,2017,4,17.6297,17.6297,3
2017-05-02,SUZLON.NS,2017-05,2017,5,19.007,19.007,2
2017-06-01,SUZLON.NS,2017-06,2017,6,17.9052,17.9052,1
2017-07-03,SUZLON.NS,2017-07,2017,7,17.3542,17.3542,3
2017-08-01,SUZLON.NS,2017-08,2017,8,17.3542,17.3542,1
2017-09-01,SUZLON.NS,2017-09,2017,9,15.1964,15.1964,1
2017-10-03,SUZLON.NS,2017-10,2017,10,14.3241,14.3241,3
2017-11-01,SUZLON.NS,2017-11,2017,11,15.3801,15.3801,1
2017-12-01,SUZLON.NS,2017-12,2017,12,12.6714,12.6714,1
2018-01-01,SUZLON.NS,2018-01,2018,1,14.5078,14.5078,1
2018-02-01,SUZLON.NS,2018-02,2018,2,13.4059,13.4059,1
2018-03-01,SUZLON.NS,2018-03,2018,3,11.7072,11.7072,1
2018-04-02,SUZLON.NS,2018-04,2018,4,10.1922,10.1922,2
2018-05-02,SUZLON.NS,2018-05,2018,5,9.9626,9.9626,2
2018-06-01,SUZLON.NS,2018-06,2018,6,7.713,7.713,1
2018-07-02,SUZLON.NS,2018-07,2018,7,6.7489,6.7489,2
2018-08-01,SUZLON.NS,2018-08,2018,8,7.0702,7.0702,1
2018-09-03,SUZLON.NS,2018-09,2018,9,6.5652,6.5652,3
2018-10-01,SUZLON.NS,2018-10,2018,10,5.1879,5.1879,1
2018-11-01,SUZLON.NS,2018-11,2018,11,5.7388,5.7388,1
2018-12-03,SUZLON.NS,2018-12,2018,12,5.0961,5.0961,3
2019-01-01,SUZLON.NS,2019-01,2019,1,5.0043,5.0043,1
2019-02-01,SUZLON.NS,2019-02,2019,2,4.4992,4.4992,1
2019-03-01,SUZLON.NS,2019-03,2019,3,5.4634,5.4634,1
2019-04-01,SUZLON.NS,2019-04,2019,4,5.6929,5.6929,1
2019-05-02,SUZLON.NS,2019-05,2019,5,6.1979,6.1979,2
2019-06-03,SUZLON.NS,2019-06,2019,6,5.0502,5.0502,3
2019-07-01,SUZLON.NS,2019-07,2019,7,4.6829,4.6829,1
2019-08-01,SUZLON.NS,2019-08,2019,8,3.8565,3.8565,1
2019-09-03,SUZLON.NS,2019-09,2019,9,3.3056,3.3056,3
2019-10-01,SUZLON.NS,2019-10,2019,10,2.0201,2.0201,1
2019-11-01,SUZLON.NS,2019-11,2019,11,2.4792,2.4792,1
2019-12-02,SUZLON.NS,2019-12,2019,12,2.1578,2.1578,2
2020-01-01,SUZLON.NS,2020-01,2020,1,1.7446,1.7446,1
2020-02-03,SUZLON.NS,2020-02,2020,2,2.2037,2.2037,3
2020-03-02,SUZLON.NS,2020-03,2020,3,2.6169,2.6169,2
2020-04-01,SUZLON.NS,2020-04,2020,4,1.8364,1.8364,1
2020-05-04,SUZLON.NS,2020-05,2020,5,2.2955,2.2955,4
2020-06-01,SUZLON.NS,2020-06,2020,6,2.6628,2.6628,1
2020-07-01,SUZLON.NS,2020-07,2020,7,4.8665,4.8665,1
2020-08-03,SUZLON.NS,2020-08,2020,8,3.9942,3.9942,3
2020-09-01,SUZLON.NS,2020-09,2020,9,3.3515,3.3515,1
2020-10-01,SUZLON.NS,2020-10,2020,10,2.6628,2.6628,1
2020-11-02,SUZLON.NS,2020-11,2020,11,3.2137,3.2137,2
2020-12-01,SUZLON.NS,2020-12,2020,12,3.2137,3.2137,1
2021-01-01,SUZLON.NS,2021-01,2021,1,6.152,6.152,1
2021-02-01,SUZLON.NS,2021-02,2021,2,6.0602,6.0602,1
2021-03-01,SUZLON.NS,2021-03,2021,3,5.4175,5.4175,1
2021-04-01,SUZLON.NS,2021-04,2021,4,4.6829,4.6829,1
2021-05-03,SUZLON.NS,2021-05,2021,5,4.7288,4.7288,3
2021-06-01,SUZLON.NS,2021-06,2021,6,5.4175,5.4175,1
2021-07-01,SUZLON.NS,2021-07,2021,7,7.713,7.713,1
2021-08-02,SUZLON.NS,2021-08,2021,8,6.0602,6.0602,2
2021-09-01,SUZLON.NS,2021-09,2021,9,5.5552,5.5552,1
2021-10-01,SUZLON.NS,2021-10,2021,10,5.9684,5.9684,1
2021-11-01,SUZLON.NS,2021-11,2021,11,6.4734,6.4734,1
2021-12-01,SUZLON.NS,2021-12,2021,12,6.5652,6.5652,1
2022-01-03,SUZLON.NS,2022-01,2022,1,9.8249,9.8249,3
2022-02-01,SUZLON.NS,2022-02,2022,2,11.294,11.294,1
2022-03-02,SUZLON.NS,2022-03,2022,3,8.9526,8.9526,2
2022-04-01,SUZLON.NS,2022-04,2022,4,8.6771,8.6771,1
2022-05-02,SUZLON.NS,2022-05,2022,5,9.1821,9.1821,2
2022-06-01,SUZLON.NS,2022-06,2022,6,8.6312,8.6312,1
2022-07-01,SUZLON.NS,2022-07,2022,7,6.1979,6.1979,1
2022-08-01,SUZLON.NS,2022-08,2022,8,6.3357,6.3357,1
2022-09-01,SUZLON.NS,2022-09,2022,9,8.0803,8.0803,1
2022-10-03,SUZLON.NS,2022-10,2022,10,7.9,7.9,3
2022-11-01,SUZLON.NS,2022-11,2022,11,8.2,8.2,1
2022-12-01,SUZLON.NS,2022-12,2022,12,9.05,9.05,1
2023-01-02,SUZLON.NS,2023-01,2023,1,10.7,10.7,2
2023-02-01,SUZLON.NS,2023-02,2023,2,9.2,9.2,1
2023-03-01,SUZLON.NS,2023-03,2023,3,8.4,8.4,1
2023-04-03,SUZLON.NS,2023-04,2023,4,8.1,8.1,3
2023-05-02,SUZLON.NS,2023-05,2023,5,8.1,8.1,2
2023-06-01,SUZLON.NS,2023-06,2023,6,11.15,11.15,1
2023-07-03,SUZLON.NS,2023-07,2023,7,16.8,16.8,3
2023-08-01,SUZLON.NS,2023-08,2023,8,19.3,19.3,1
2023-09-01,SUZLON.NS,2023-09,2023,9,25.0,25.0,1
2023-10-03,SUZLON.NS,2023-10,2023,10,26.95,26.95,3
2023-11-01,SUZLON.NS,2023-11,2023,11,31.3,31.3,1
2023-12-01,SUZLON.NS,2023-12,2023,12,39.4,39.4,1
2024-01-01,SUZLON.NS,2024-01,2024,1,38.5,38.5,1
2024-02-01,SUZLON.NS,2024-02,2024,2,48.2,48.2,1
2024-03-01,SUZLON.NS,2024-03,2024,3,44.3,44.3,1
2024-04-01,SUZLON.NS,2024-04,2024,4,41.35,41.35,1
2024-05-02,SUZLON.NS,2024-05,2024,5,41.7,41.7,2
2024-06-03,SUZLON.NS,2024-06,2024,6,50.0,50.0,3
2024-07-01,SUZLON.NS,2024-07,2024,7,52.93,52.93,1
2024-08-01,SUZLON.NS,2024-08,2024,8,67.98,67.98,1
2024-09-02,SUZLON.NS,2024-09,2024,9,73.81,73.81,2
2024-10-01,SUZLON.NS,2024-10,2024,10,79.74,79.74,1
2024-11-01,SUZLON.NS,2024-11,2024,11,68.14,68.14,1
2024-12-02,SUZLON.NS,2024-12,2024,12,66.12,66.12,2
2025-01-01,SUZLON.NS,2025-01,2025,1,65.33,65.33,1
2025-02-01,SUZLON.NS,2025-02,2025,2,58.16,58.16,1
2025-03-03,SUZLON.NS,2025-03,2025,3,49.78,49.78,3
2025-04-01,SUZLON.NS,2025-04,2025,4,55.75,55.75,1
2025-05-02,SUZLON.NS,2025-05,2025,5,56.13,56.13,2
2025-06-02,SUZLON.NS,2025-06,2025,6,71.19,71.19,2
2025-07-01,SUZLON.NS,2025-07,2025,7,67.2,67.2,1
2025-08-01,SUZLON.NS,2025-08,2025,8,65.95,65.95,1
2025-09-01,SUZLON.NS,2025-09,2025,9,57.86,57.86,1
2025-10-01,SUZLON.NS,2025-10,2025,10,55.18,55.18,1
2025-11-03,SUZLON.NS,2025-11,2025,11,59.24,59.24,3
2025-12-01,SUZLON.NS,2025-12,2025,12,53.72,53.72,1
2026-01-01,SUZLON.NS,2026-01,2026,1,52.47,52.47,1
2026-02-02,SUZLON.NS,2026-02,2026,2,46.99,46.99,2
2026-03-02,SUZLON.NS,2026-03,2026,3,40.95,40.95,2
2026-04-01,SUZLON.NS,2026-04,2026,4,41.12,41.12,1
2026-05-01,SUZLON.NS,2026-05,2026,5,55.58,55.58,1
2026-06-01,SUZLON.NS,2026-06,2026,6,53.93,53.93,1
2026-07-01,SUZLON.NS,2026-07,2026,7,58.35,58.35,1
2026-08-03,SUZLON.NS,2026-08,2026,8,48.1,48.1,3
2026-09-01,SUZLON.NS,2026-09,2026,9,46.5,46.5,1
2010-01-04,TATAPOWER.NS,2010-01,2010,1,107.2971,134.0795,4
2010-02-01,TATAPOWER.NS,2010-02,2010,2,99.868,124.796,1
2010-03-02,TATAPOWER.NS,2010-03,2010,3,98.4316,123.0011,2
2010-04-01,TATAPOWER.NS,2010-04,2010,4,104.6444,130.7646,1
2010-05-03,TATAPOWER.NS,2010-05,2010,5,103.5478,129.3943,3
2010-06-01,TATAPOWER.NS,2010-06,2010,6,96.9528,121.1531,1
2010-07-01,TATAPOWER.NS,2010-07,2010,7,101.1577,126.4076,1
2010-08-02,TATAPOWER.NS,2010-08,2010,8,102.3817,127.9371,2
2010-09-01,TATAPOWER.NS,2010-09,2010,9,96.5556,119.5656,1
2010-10-01,TATAPOWER.NS,2010-10,2010,10,108.4049,134.2387,1
2010-11-01,TATAPOWER.NS,2010-11,2010,11,109.4648,135.5511,1
2010-12-01,TATAPOWER.NS,2010-12,2010,12,102.4862,126.9094,1
2011-01-03,TATAPOWER.NS,2011-01,2011,1,107.1347,132.6657,3
2011-02-01,TATAPOWER.NS,2011-02,2011,2,95.9945,118.8708,1
2011-03-01,TATAPOWER.NS,2011-03,2011,3,89.7134,111.0928,1
2011-04-01,TATAPOWER.NS,2011-04,2011,4,102.6615,127.1265,1
2011-05-02,TATAPOWER.NS,2011-05,2011,5,104.3565,129.2254,2
2011-06-01,TATAPOWER.NS,2011-06,2011,6,97.1635,120.3183,1
2011-07-01,TATAPOWER.NS,2011-07,2011,7,101.6835,125.9154,1
2011-08-01,TATAPOWER.NS,2011-08,2011,8,100.9743,125.0373,1
2011-09-02,TATAPOWER.NS,2011-09,2011,9,80.279,98.451,2
2011-10-03,TATAPOWER.NS,2011-10,2011,10,76.132,93.3654,3
2011-11-01,TATAPOWER.NS,2011-11,2011,11,79.5157,97.515,1
2011-12-01,TATAPOWER.NS,2011-12,2011,12,73.1418,89.6983,1
2012-01-02,TATAPOWER.NS,2012-01,2012,1,69.3647,85.0663,2
2012-02-01,TATAPOWER.NS,2012-02,2012,2,86.6764,106.2966,1
2012-03-01,TATAPOWER.NS,2012-03,2012,3,91.4371,112.135,1
2012-04-02,TATAPOWER.NS,2012-04,2012,4,78.7288,96.55,2
